age,agepvar,cabin,companions,embarked,fare,farerank,member,name,parch,pclass,pvar,sex,sexage,sibsp,status,survived,train
62.0,62.0,3.0,0.0,2,0.50519273435805323,0.060044893378226709,1.0,20327,0,1,1,1,62.0,0,0.93995510662177328,0.0,1
48.0,33.941125496954278,3,0.69314718055994529,1,0.50596230580821733,0.069023569023569029,2.0,3320,0,1,2,-1,-48.0,1,0.93097643097643101,1.0,1
30.0,30.0,3.0,0.0,1,2.9070473138640063,0.89169472502805835,1.0,15734,0,1,1,1,30.0,0,0.10830527497194165,0.0,1
39.0,22.516660498395407,1,1.0986122886681098,2,1.5155782030741598,0.6767676767676768,5.0,17100,1,1,3,-1,-39.0,1,0.3232323232323232,1.0,1
36.0,25.45584412271571,5.0,0.69314718055994529,2,2.1614906832298133,0.82828282828282829,2.0,2824,0,3,2,-1,-36.0,1,2.1717171717171717,1.0,1
30.0,30.0,5.0,0.0,3,1.0,0.47755331088664421,1.0,11234,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
40.0,40.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,16448,0,3,1,1,40.0,0,2.6352413019079686,0.0,1
28.0,28.0,4.0,0.0,2,1.0,0.47755331088664421,1.0,12134,0,2,1,1,28.0,0,1.5224466891133557,0.0,1
30.0,30.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,16448,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
28.5,28.5,5.0,0.0,2,1.0,0.47755331088664421,1.0,10924,0,3,1,-1,-28.5,0,2.5224466891133557,0.0,1
24.0,13.856406460551019,5.0,1.0986122886681098,2,2.9999999999999996,0.90347923681257014,2.0,2700,0,3,3,1,24.0,2,2.0965207631874296,0.0,1
19.0,19.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,16789,0,3,1,1,19.0,0,2.6352413019079686,0.0,1
29.0,12.969194269498779,5.0,1.6094379124341003,2,2.6180124223602483,0.86924803591470257,4.0,13500,4,3,5,-1,-29.0,0,2.1307519640852974,0.0,1
30.0,30.0,5.0,0.0,1,0.91557536918361648,0.21885521885521886,1.0,3134,0,3,1,1,30.0,0,2.7811447811447811,0.0,1
32.0,32.0,5.0,0.0,2,0.97567701863354028,0.33221099887766553,1.0,8534,0,3,1,1,32.0,0,2.6677890011223346,1.0,1
62.0,62.0,4.0,0.0,2,0.77777777777777779,0.12514029180695849,1.0,6300,0,2,1,1,62.0,0,1.8748597081930416,1.0,1
53.0,30.599564267050166,4,1.0986122886681098,2,0.97954492695160422,0.34118967452300786,2.0,465,0,1,3,-1,-53.0,2,0.65881032547699214,1.0,1
36.0,36.0,1,0.0,2,0.50210068843213285,0.051627384960718295,1.0,4841,0,1,1,1,36.0,0,0.94837261503928172,1.0,1
28.5,28.5,5.0,0.0,3,1.0,0.47755331088664421,1.0,9124,0,3,1,-1,-28.5,0,2.5224466891133557,1.0,1
16.0,16.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,15920,0,3,1,1,16.0,0,2.5224466891133557,0.0,1
19.0,19.0,5.0,0.0,2,1.8012422360248446,0.72615039281705951,1.0,13500,0,3,1,1,19.0,0,2.2738496071829406,0.0,1
34.0,34.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,5400,0,2,1,-1,-34.0,0,1.7255892255892256,1.0,1
39.0,27.577164466275352,1,0.69314718055994529,2,1.0636637985165791,0.56734006734006737,2.0,16448,0,1,2,-1,-39.0,1,0.43265993265993263,1.0,1
29.0,20.506096654409877,5.0,0.69314718055994529,1,1.8311380734061145,0.73849607182940513,2.0,1800,0,3,2,-1,-29.0,1,2.2615039281705949,0.0,1
32.0,32.0,5.0,0.0,2,0.98447204968944091,0.39450056116722781,1.0,8720,0,3,1,1,32.0,0,2.6054994388327724,1.0,1
25.0,14.433756729740645,4.0,1.0986122886681098,2,2.2222222222222223,0.83164983164983164,5.0,2017,1,2,3,-1,-25.0,1,1.1683501683501682,1.0,1
39.0,22.516660498395407,4,1.0986122886681098,1,1.4167366197884925,0.65712682379349041,5.0,17317,1,1,3,-1,-39.0,1,0.34287317620650959,1.0,1
54.0,54.0,4.0,0.0,2,1.9259259259259258,0.75982042648709314,1.0,3134,0,2,1,1,54.0,0,1.2401795735129069,0.0,1
36.0,36.0,3,0.0,1,0.51267013940794748,0.071829405162738502,1.0,15734,0,1,1,1,36.0,0,0.9281705948372615,0.0,1
30.0,30.0,5.0,0.0,1,1.1034347374553559,0.59371492704826034,1.0,13500,0,3,1,1,30.0,0,2.4062850729517398,0.0,1
18.0,10.392304845413264,1,1.0986122886681098,2,1.5155782030741598,0.6767676767676768,4.0,17100,2,1,3,-1,-18.0,0,0.3232323232323232,1.0,1
47.0,47.0,4.0,0.0,2,1.1111111111111112,0.59483726150392813,1.0,8100,0,2,1,1,47.0,0,1.4051627384960719,0.0,1
60.0,34.641016151377549,3,1.0986122886681098,1,1.0119246116164347,0.54264870931537601,5.0,5027,1,1,3,1,60.0,1,0.45735129068462399,1.0,1
22.0,22.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,5648,0,3,1,1,22.0,0,2.5224466891133557,0.0,1
30.0,30.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,11420,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
35.0,35.0,5.0,0.0,2,0.8850931677018633,0.17115600448933782,1.0,15548,0,3,1,1,35.0,0,2.8288439955106623,0.0,1
52.0,36.76955262170047,2,0.69314718055994529,1,1.0,0.47755331088664421,2.0,16789,0,1,2,-1,-52.0,1,0.52244668911335579,1.0,1
47.0,47.0,5.0,0.0,2,0.90062111801242228,0.18630751964085299,1.0,3941,0,3,1,1,47.0,0,2.8136924803591472,0.0,1
22.0,12.701705922171767,5.0,1.0986122886681098,3,1.0,0.47755331088664421,4.0,1334,2,3,3,-1,-22.0,0,2.5224466891133557,0.0,1
37.0,26.162950903902257,4.0,0.69314718055994529,2,1.9259259259259258,0.75982042648709314,2.0,2017,0,2,2,1,37.0,1,1.2401795735129069,0.0,1
36.0,20.784609690826528,5.0,1.0986122886681098,2,2.9999999999999996,0.90347923681257014,5.0,18900,1,3,3,1,36.0,1,2.0965207631874296,0.0,1
28.5,28.5,4.0,0.0,2,2.4444444444444446,0.84960718294051629,1.0,10024,0,2,1,-1,-28.5,0,1.1503928170594837,1.0,1
49.0,49.0,5.0,0.0,2,0.0,0.0089786756453423128,1.0,8534,0,3,1,1,49.0,0,2.9910213243546577,0.0,1
30.0,30.0,5.0,0.0,1,0.91504344081663658,0.20370370370370369,1.0,1334,0,3,1,1,30.0,0,2.7962962962962963,0.0,1
49.0,34.648232278140824,3,0.69314718055994529,1,0.72737447726811022,0.10381593714927048,2.0,3320,0,1,2,1,49.0,1,0.89618406285072949,1.0,1
24.0,12.0,4.0,1.3862943611198906,2,2.0,0.80920314253647585,3.0,8100,1,2,4,-1,-24.0,2,1.1907968574635241,1.0,1
30.0,30.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,16541,0,3,1,1,30.0,0,2.6352413019079686,0.0,1
30.0,30.0,3.0,0.0,2,0.80678613697858581,0.14253647586980919,1.0,6300,0,1,1,1,30.0,0,0.85746352413019078,0.0,1
44.0,44.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,17534,0,3,1,1,44.0,0,2.5224466891133557,0.0,1
35.0,35.0,3.0,0.0,1,0.33922472775778206,0.019079685746352413,1.0,6734,0,1,1,1,35.0,0,0.98092031425364756,1.0,1
36.0,25.45584412271571,5.0,0.69314718055994529,2,1.9316770186335404,0.78226711560044893,2.0,10148,0,3,2,1,36.0,1,2.2177328843995512,0.0,1
30.0,30.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,9000,0,3,1,1,30.0,0,2.6352413019079686,0.0,1
27.0,27.0,3.0,0.0,2,0.58035323532657712,0.084736251402918072,1.0,2700,0,1,1,1,27.0,0,0.91526374859708193,1.0,1
22.0,11.0,4.0,1.3862943611198906,1,1.7324666666666666,0.71380471380471378,4.0,9900,2,2,4,-1,-22.0,1,1.2861952861952863,1.0,1
40.0,40.0,4,0.0,2,2.9200806025017982,0.89786756453423122,1.0,16417,0,1,1,-1,-40.0,0,0.10213243546576878,1.0,1
39.0,14.740614447359862,5.0,1.9459101490553132,2,3.885093167701863,0.93827160493827155,4.0,403,5,3,7,-1,-39.0,1,2.0617283950617287,0.0,1
30.0,30.0,5.0,0.0,2,0.87577639751552783,0.16161616161616163,1.0,8100,0,3,1,1,30.0,0,2.8383838383838382,0.0,1
29.0,20.506096654409877,5.0,0.69314718055994529,3,2.0,0.80920314253647585,2.0,11420,0,3,2,-1,-29.0,1,2.1907968574635239,1.0,1
30.0,30.0,5.0,0.0,3,1.0,0.47755331088664421,1.0,6734,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
35.0,35.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,1427,0,3,1,1,35.0,0,2.5224466891133557,0.0,1
24.0,12.0,4.0,1.3862943611198906,2,4.8148148148148149,0.95679012345679015,4.0,6424,2,2,4,-1,-24.0,1,1.0432098765432098,1.0,1
34.0,19.629909152447276,5.0,1.0986122886681098,2,1.7888198757763973,0.72222222222222221,5.0,2700,1,3,3,1,34.0,1,2.2777777777777777,0.0,1
26.0,18.384776310850235,5.0,0.69314718055994529,2,2.0,0.80920314253647585,2.0,10334,0,3,2,-1,-26.0,1,2.1907968574635239,0.0,1
4.0,2.0,5,1.3862943611198906,2,2.8888888888888888,0.88720538720538722,3.0,1024,1,2,4,-1,-4.0,2,1.1127946127946129,1.0,1
26.0,26.0,4.0,0.0,2,0.77777777777777779,0.12514029180695849,1.0,5400,0,2,1,1,26.0,0,1.8748597081930416,0.0,1
27.0,19.091883092036781,5.0,0.69314718055994529,1,1.8306188100002532,0.73288439955106621,2.0,21600,0,3,2,1,27.0,1,2.2671156004489337,0.0,1
42.0,29.698484809834994,2,0.69314718055994529,2,1.0,0.47755331088664421,2.0,9248,0,1,2,1,42.0,1,0.52244668911335579,1.0,1
20.0,11.547005383792516,5.0,1.0986122886681098,1,1.9936801844018337,0.79741863075196406,5.0,11700,1,3,3,1,20.0,1,2.202581369248036,1.0,1
21.0,21.0,5.0,0.0,2,0.97567701863354028,0.33221099887766553,1.0,6300,0,3,1,1,21.0,0,2.6677890011223346,0.0,1
21.0,21.0,5.0,0.0,2,2.0,0.80920314253647585,1.0,1334,0,3,1,1,21.0,0,2.1907968574635239,0.0,1
61.0,61.0,2,0.0,2,0.61499937207682731,0.08866442199775533,1.0,16820,0,1,1,1,61.0,0,0.91133557800224463,0.0,1
57.0,57.0,4.0,0.0,3,1.0,0.47755331088664421,1.0,9248,0,2,1,1,57.0,0,1.5224466891133557,0.0,1
21.0,21.0,2,0.0,2,1.4833885778872096,0.67115600448933788,1.0,10334,0,1,1,-1,-21.0,0,0.32884399551066212,1.0,1
26.0,26.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,1334,0,3,1,1,26.0,0,2.6352413019079686,0.0,1
30.0,30.0,5.0,0.0,3,0.99784516129032252,0.41919191919191917,1.0,13375,0,3,1,1,30.0,0,2.5808080808080809,0.0,1
80.0,80.0,3,0.0,2,0.57083924786220697,0.076879910213243544,1.0,900,0,1,1,1,80.0,0,0.92312008978675641,1.0,1
51.0,51.0,5.0,0.0,2,0.87629813664596268,0.16666666666666666,1.0,10520,0,3,1,1,51.0,0,2.8333333333333335,0.0,1
32.0,32.0,3,0.0,1,0.38969319007956127,0.031425364758698095,1.0,16789,0,1,1,1,32.0,0,0.96857463524130194,1.0,1
30.0,30.0,3.0,0.0,2,0.0,0.0089786756453423128,1.0,13500,0,1,1,1,30.0,0,0.99102132435465773,0.0,1
9.0,3.6742346141747673,5.0,1.791759469228055,2,3.4658385093167698,0.92536475869809198,4.0,16510,2,3,6,-1,-9.0,3,2.074635241301908,0.0,1
28.0,28.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,2700,0,2,1,-1,-28.0,0,1.7255892255892256,1.0,1
32.0,32.0,5.0,0.0,2,0.98447204968944091,0.39450056116722781,1.0,10024,0,3,1,1,32.0,0,2.6054994388327724,0.0,1
31.0,17.897858344878401,4.0,1.0986122886681098,2,1.9444444444444444,0.78619528619528622,5.0,2234,1,2,3,1,31.0,1,1.2138047138047137,0.0,1
41.0,16.738179909018385,5.0,1.791759469228055,2,4.9301242236024843,0.96127946127946129,4.0,13500,5,3,6,-1,-41.0,0,2.0387205387205389,0.0,1
30.0,21.213203435596423,5.0,0.69314718055994529,2,2.0,0.80920314253647585,2.0,17317,0,3,2,1,30.0,1,2.1907968574635239,0.0,1
20.0,20.0,5.0,0.0,2,0.97567701863354028,0.33221099887766553,1.0,8224,0,3,1,1,20.0,0,2.6677890011223346,0.0,1
24.0,24.0,3,0.0,1,0.88543403516438024,0.1745230078563412,1.0,16200,0,1,1,-1,-24.0,0,0.82547699214365877,1.0,1
2.0,0.81649658092772615,5.0,1.791759469228055,2,3.4658385093167698,0.92536475869809198,4.0,16510,2,3,6,-1,-2.0,3,2.074635241301908,0.0,1
30.0,30.0,5.0,0.0,2,7.0181118012422354,0.98877665544332216,1.0,4934,0,3,1,1,30.0,0,2.0112233445566776,1.0,1
0.75,0.375,5.0,1.3862943611198906,1,2.439056207097444,0.84567901234567899,3.0,900,1,3,4,-1,-0.75,2,2.1543209876543212,1.0,1
48.0,33.941125496954278,2,0.69314718055994529,1,0.98035563017221894,0.34455667789001121,2.0,6300,0,1,2,1,48.0,1,0.65544332210998879,1.0,1
19.0,19.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,2234,0,3,1,1,19.0,0,2.6352413019079686,0.0,1
56.0,56.0,3,0.0,1,0.45357731960080083,0.038159371492704826,1.0,16448,0,1,1,1,56.0,0,0.96184062850729513,1.0,1
30.0,30.0,5.0,0.0,2,0.93788819875776386,0.23625140291806959,1.0,20048,0,3,1,1,30.0,0,2.7637485970819302,0.0,1
23.0,23.0,5.0,0.0,2,0.93788819875776386,0.23625140291806959,1.0,16789,0,3,1,-1,-23.0,0,2.7637485970819302,1.0,1
30.0,30.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,11048,0,3,1,1,30.0,0,2.6352413019079686,0.0,1
18.0,12.727922061357855,4.0,0.69314718055994529,2,1.7037037037037037,0.70538720538720534,5.0,3134,1,2,2,-1,-18.0,0,1.2946127946127945,1.0,1
21.0,21.0,5.0,0.0,2,1.047614906832298,0.55892255892255893,1.0,9000,0,3,1,1,21.0,0,2.4410774410774412,0.0,1
28.5,28.5,5.0,0.0,3,1.0102193548387097,0.53367003367003363,1.0,13375,0,3,1,-1,-28.5,0,2.4663299663299663,1.0,1
18.0,18.0,5.0,0.0,3,0.87096774193548387,0.15544332210998876,1.0,6424,0,3,1,-1,-18.0,0,2.8445566778900111,0.0,1
24.0,13.856406460551019,4.0,1.0986122886681098,2,5.4444444444444446,0.97194163860830529,2.0,6548,0,2,3,1,24.0,2,1.0280583613916947,0.0,1
30.0,30.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,15300,0,3,1,1,30.0,0,2.6352413019079686,0.0,1
32.0,18.475208614068027,5.0,1.0986122886681098,3,2.0,0.80920314253647585,5.0,1334,1,3,3,-1,-32.0,1,2.1907968574635239,0.0,1
23.0,23.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,3848,0,2,1,1,23.0,0,1.7255892255892256,0.0,1
58.0,33.486315612998297,2,1.0986122886681098,1,1.4472949543036822,0.66554433221099885,4.0,11824,2,1,3,1,58.0,0,0.33445566778900115,0.0,1
50.0,28.867513459481291,3.0,1.0986122886681098,2,2.5430888492261321,0.85914702581369251,2.0,5027,0,1,3,1,50.0,2,0.14085297418630749,1.0,1
40.0,40.0,5.0,0.0,1,0.91504344081663658,0.20370370370370369,1.0,900,0,3,1,1,40.0,0,2.7962962962962963,0.0,1
47.0,47.0,1,0.0,2,0.48687830848914071,0.039281705948372617,1.0,2234,0,1,1,1,47.0,0,0.96071829405162734,0.0,1
36.0,36.0,5.0,0.0,2,0.9311552795031055,0.23007856341189675,1.0,2234,0,3,1,1,36.0,0,2.7699214365881031,0.0,1
20.0,14.142135623730949,5.0,0.69314718055994529,2,0.98447204968944091,0.39450056116722781,2.0,10148,0,3,2,1,20.0,1,2.6054994388327724,1.0,1
32.0,18.475208614068027,4.0,1.0986122886681098,2,5.4444444444444446,0.97194163860830529,2.0,6548,0,2,3,1,32.0,2,1.0280583613916947,0.0,1
25.0,25.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,1520,0,2,1,1,25.0,0,1.7255892255892256,0.0,1
30.0,30.0,5.0,0.0,2,0.96583850931677018,0.30695847362514028,1.0,15734,0,3,1,1,30.0,0,2.6930415263748597,0.0,1
43.0,43.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,2234,0,3,1,1,43.0,0,2.5224466891133557,0.0,1
29.0,20.506096654409877,4,0.69314718055994529,2,0.98945469629449212,0.41077441077441079,2.0,17100,0,1,2,-1,-29.0,1,0.58922558922558921,1.0,1
40.0,23.094010767585033,4.0,1.0986122886681098,2,2.8888888888888888,0.88720538720538722,5.0,1427,1,2,3,-1,-40.0,1,1.1127946127946129,1.0,1
31.0,21.920310216782973,3,0.69314718055994529,2,0.98945469629449212,0.41077441077441079,2.0,2700,0,1,2,1,31.0,1,0.58922558922558921,0.0,1
70.0,70.0,4.0,0.0,2,0.77777777777777779,0.12514029180695849,1.0,11048,0,2,1,1,70.0,0,1.8748597081930416,0.0,1
31.0,31.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,20048,0,2,1,1,31.0,0,1.7255892255892256,1.0,1
30.0,30.0,4.0,0.0,2,0.0,0.0089786756453423128,1.0,19800,0,2,1,1,30.0,0,1.9910213243546577,0.0,1
18.0,18.0,5.0,0.0,2,0.96583850931677018,0.30695847362514028,1.0,3693,0,3,1,1,18.0,0,2.6930415263748597,0.0,1
24.5,24.5,5.0,0.0,2,1.0,0.47755331088664421,1.0,16200,0,3,1,1,24.5,0,2.5224466891133557,0.0,1
18.0,18.0,5.0,0.0,2,1.2225714285714284,0.63075196408529743,1.0,17720,0,3,1,-1,-18.0,0,2.3692480359147026,1.0,1
43.0,15.20279579551077,5.0,2.0794415416798357,2,5.8260869565217384,0.97811447811447816,4.0,5834,6,3,8,-1,-43.0,1,2.0218855218855216,0.0,1
36.0,25.45584412271571,3,0.69314718055994529,1,6.545940994062609,0.98316498316498313,5.0,1800,1,1,2,1,36.0,0,0.016835016835016869,1.0,1
28.5,28.5,5.0,0.0,3,1.0499999999999998,0.56228956228956228,1.0,13624,0,3,1,-1,-28.5,0,2.4377104377104377,0.0,1
27.0,27.0,2,0.0,1,0.98035563017221894,0.34455667789001121,1.0,6300,0,1,1,1,27.0,0,0.65544332210998879,1.0,1
20.0,20.0,5.0,0.0,2,1.1459627329192545,0.60213243546576878,1.0,12941,0,3,1,1,20.0,0,2.3978675645342311,0.0,1
14.0,4.9497474683058327,5.0,2.0794415416798357,2,5.8260869565217384,0.97811447811447816,4.0,5834,2,3,8,1,14.0,5,2.0218855218855216,0.0,1
60.0,34.641016151377549,4.0,1.0986122886681098,2,2.8888888888888888,0.88720538720538722,5.0,1427,1,2,3,1,60.0,1,1.1127946127946129,0.0,1
25.0,12.5,4.0,1.3862943611198906,1,1.7324666666666666,0.71380471380471378,4.0,9900,2,2,4,1,25.0,1,1.2861952861952863,0.0,1
14.0,5.7154760664940829,5.0,1.791759469228055,2,4.9301242236024843,0.96127946127946129,3.0,13500,1,3,6,1,14.0,4,2.0387205387205389,0.0,1
19.0,19.0,5.0,0.0,2,1.2634534161490683,0.63524130190796857,1.0,2700,0,3,1,1,19.0,0,2.3647586980920314,0.0,1
18.0,18.0,5.0,0.0,2,0.96842236024844708,0.31930415263748596,1.0,4748,0,3,1,1,18.0,0,2.680695847362514,0.0,1
15.0,10.606601717798211,3,0.69314718055994529,2,4.0213246515026393,0.94837261503928172,5.0,10800,1,1,2,-1,-15.0,0,0.051627384960718281,1.0,1
31.0,21.920310216782973,3,0.69314718055994529,2,1.0845945709381932,0.58866442199775537,2.0,2948,0,1,2,1,31.0,1,0.41133557800224463,1.0,1
4.0,2.8284271247461898,5.0,0.69314718055994529,1,1.699219838395096,0.70258136924803594,5.0,9000,1,3,2,-1,-4.0,0,2.297418630751964,1.0,1
30.0,30.0,5.0,0.0,2,7.0181118012422354,0.98877665544332216,1.0,9900,0,3,1,1,30.0,0,2.0112233445566776,1.0,1
25.0,25.0,5.0,0.0,1,0.91504344081663658,0.20370370370370369,1.0,16200,0,3,1,1,25.0,0,2.7962962962962963,0.0,1
60.0,60.0,3.0,0.0,2,0.50519273435805323,0.060044893378226709,1.0,19924,0,1,1,1,60.0,0,0.93995510662177328,0.0,1
52.0,52.0,4.0,0.0,2,1.0,0.47755331088664421,1.0,2017,0,2,1,1,52.0,0,1.5224466891133557,0.0,1
44.0,44.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,9124,0,3,1,1,44.0,0,2.5224466891133557,0.0,1
28.5,28.5,5.0,0.0,3,0.99784516129032252,0.41919191919191917,1.0,11420,0,3,1,-1,-28.5,0,2.5808080808080809,1.0,1
49.0,28.290163190291665,4,1.0986122886681098,1,1.4167366197884925,0.65712682379349041,5.0,17317,1,1,3,1,49.0,1,0.34287317620650959,0.0,1
42.0,42.0,5,0.0,2,0.95031055900621109,0.24074074074074073,1.0,6920,0,3,1,1,42.0,0,2.7592592592592591,0.0,1
18.0,12.727922061357855,4,0.69314718055994529,1,2.9070473138640063,0.89169472502805835,2.0,558,0,1,2,-1,-18.0,1,0.10830527497194165,1.0,1
35.0,35.0,1,0.0,2,0.50019789093925893,0.049382716049382713,1.0,16448,0,1,1,1,35.0,0,0.95061728395061729,1.0,1
18.0,12.727922061357855,5.0,0.69314718055994529,1,1.8306188100002532,0.73288439955106621,5.0,900,1,3,2,-1,-18.0,0,2.2671156004489337,0.0,1
25.0,25.0,5.0,0.0,3,0.99892903225806451,0.42424242424242425,1.0,5400,0,3,1,1,25.0,0,2.5757575757575757,0.0,1
26.0,18.384776310850235,5.0,0.69314718055994529,2,0.97567701863354028,0.33221099887766553,2.0,6300,0,3,2,1,26.0,1,2.6677890011223346,0.0,1
39.0,39.0,4.0,0.0,2,1.9259259259259258,0.75982042648709314,1.0,11234,0,2,1,1,39.0,0,1.2401795735129069,0.0,1
45.0,45.0,4.0,0.0,2,1.0,0.47755331088664421,1.0,9124,0,2,1,-1,-45.0,0,1.5224466891133557,1.0,1
42.0,42.0,1,0.0,2,0.50019789093925893,0.049382716049382713,1.0,1800,0,1,1,1,42.0,0,0.95061728395061729,1.0,1
22.0,22.0,3.0,0.0,2,2.8836896004505825,0.88271604938271608,1.0,2141,0,1,1,-1,-22.0,0,0.11728395061728392,1.0,1
28.0,16.165807537309522,5.0,1.0986122886681098,1,1.9308746422148482,0.77890011223344557,5.0,11234,1,3,3,1,28.0,1,2.2210998877665542,1.0,1
24.0,24.0,4,0.0,1,0.63250654492906944,0.093714927048260385,1.0,10800,0,1,1,-1,-24.0,0,0.90628507295173966,1.0,1
30.0,30.0,4,0.0,2,0.50519273435805323,0.060044893378226709,1.0,9341,0,1,1,1,30.0,0,0.93995510662177328,0.0,1
48.0,33.941125496954278,4,0.69314718055994529,2,0.98945469629449212,0.41077441077441079,2.0,17100,0,1,2,1,48.0,1,0.58922558922558921,1.0,1
29.0,29.0,5.0,0.0,2,1.1780496894409938,0.61279461279461278,1.0,9900,0,3,1,1,29.0,0,2.3872053872053871,0.0,1
52.0,52.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,5927,0,2,1,1,52.0,0,1.7255892255892256,0.0,1
19.0,19.0,5,0.0,2,0.95031055900621109,0.24074074074074073,1.0,16634,0,3,1,1,19.0,0,2.7592592592592591,0.0,1
38.0,38.0,4,0.0,1,2.9070473138640063,0.89169472502805835,1.0,4003,0,1,1,-1,-38.0,0,0.10830527497194165,1.0,1
27.0,27.0,1,0.0,2,0.77777777777777779,0.12514029180695849,1.0,17627,0,2,1,-1,-27.0,0,1.8748597081930416,1.0,1
30.0,30.0,5.0,0.0,3,2.0,0.80920314253647585,1.0,10862,0,3,1,1,30.0,0,2.1907968574635239,0.0,1
33.0,33.0,5.0,0.0,2,0.96583850931677018,0.30695847362514028,1.0,8534,0,3,1,1,33.0,0,2.6930415263748597,0.0,1
6.0,4.2426406871192848,4.0,0.69314718055994529,2,2.4444444444444446,0.84960718294051629,5.0,6300,1,2,2,-1,-6.0,0,1.1503928170594837,1.0,1
17.0,12.020815280171307,5.0,0.69314718055994529,2,0.87629813664596268,0.16666666666666666,2.0,8224,0,3,2,1,17.0,1,2.8333333333333335,0.0,1
34.0,34.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,5648,0,2,1,1,34.0,0,1.7255892255892256,0.0,1
50.0,50.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,6734,0,2,1,1,50.0,0,1.7255892255892256,0.0,1
27.0,19.091883092036781,1,0.69314718055994529,2,1.0103854687161065,0.53759820426487093,2.0,2017,0,1,2,1,27.0,1,0.46240179573512907,1.0,1
20.0,20.0,5.0,0.0,2,1.076086956521739,0.57856341189674521,1.0,13127,0,3,1,1,20.0,0,2.4214365881032549,0.0,1
30.0,15.0,4.0,1.3862943611198906,2,1.5555555555555556,0.69191919191919193,3.0,15424,0,2,4,-1,-30.0,3,1.308080808080808,1.0,1
28.5,28.5,5.0,0.0,3,0.99838709677419357,0.42255892255892258,1.0,10800,0,3,1,-1,-28.5,0,2.5774410774410774,1.0,1
25.0,17.677669529663685,4.0,0.69314718055994529,2,1.9259259259259258,0.75982042648709314,2.0,1427,0,2,2,1,25.0,1,1.2401795735129069,0.0,1
25.0,17.677669529663685,5.0,0.69314718055994529,2,0.98447204968944091,0.39450056116722781,2.0,7541,0,3,2,-1,-25.0,1,2.6054994388327724,0.0,1
29.0,29.0,3,0.0,2,4.0213246515026393,0.94837261503928172,1.0,341,0,1,1,-1,-29.0,0,0.051627384960718281,1.0,1
11.0,11.0,5.0,0.0,1,2.3794295701512196,0.84118967452300786,1.0,6300,0,3,1,1,11.0,0,2.1588103254769919,0.0,1
30.0,30.0,4.0,0.0,2,0.0,0.0089786756453423128,1.0,9403,0,2,1,1,30.0,0,1.9910213243546577,0.0,1
23.0,23.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,1024,0,2,1,1,23.0,0,1.7255892255892256,0.0,1
23.0,23.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,17627,0,2,1,1,23.0,0,1.7255892255892256,0.0,1
28.5,28.5,5.0,0.0,2,2.0,0.80920314253647585,1.0,20048,0,3,1,1,28.5,0,2.1907968574635239,0.0,1
48.0,21.466252583997981,5.0,1.6094379124341003,2,4.2701863354037259,0.9534231200897868,4.0,4934,3,3,5,-1,-48.0,1,2.0465768799102131,0.0,1
35.0,35.0,3,0.0,1,6.545940994062609,0.98316498316498313,1.0,10024,0,1,1,1,35.0,0,0.016835016835016869,1.0,1
30.0,30.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,7851,0,3,1,1,30.0,0,2.6352413019079686,0.0,1
30.0,30.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,11700,0,3,1,1,30.0,0,2.6352413019079686,0.0,1
30.0,30.0,2,0.0,2,0.57083924786220697,0.076879910213243544,1.0,6300,0,1,1,1,30.0,0,0.92312008978675641,1.0,1
36.0,25.45584412271571,4,0.69314718055994529,2,1.5003558231311673,0.67396184062850728,2.0,1800,0,1,2,1,36.0,1,0.32603815937149272,0.0,1
